timeDate,BTC,ETH,XRP,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,DASH,XMR,XEM,BNB,VEN,ETC,QTUM,ONT,OMG,ZEC,BCN,ICX,LSK,ZIL,AE,DCR,BTG,ZRX,BTM,SC,STEEM,XVG,BTS,MKR,RHOC,WAVES,BCD,DOGE,REP,GNT,WAN,STRAT,DGB,BTCP,PPT,WTC,SNT,AION,HSR,NAS,HT,IOST,DGD,GXS,KCS,LRC,BNT,SALT,MCO
2017-08-29,4579.02,370.67,0.218564,1.31,63.17,0.020104,,0.811961,,33.66,359.55,133.03,0.283717,2.33,0.230286,15.79,19.15,,9.46,270.3,0.001702,,6.03,,1.04,35.39,,0.359571,0.165634,0.007948,1.43,0.003541,0.140929,,,5.45,,0.001867,25.08,0.3219,,6.96,0.016836,,3.89,0.893933,0.049473,,32.48,,,,98.77,3.79,,,3.18,,21.17
2017-08-30,4565.3,378.49,0.228006,1.23,64.17,0.021224,,0.869647,,33.1,368.34,132.38,0.295817,2.35,0.198101,15.66,16.84,,11.07,271.64,0.001892,,5.95,,1.07,38.4,,0.33193,0.139908,0.008481,1.45,0.005088,0.144718,,,5.48,,0.002105,25.15,0.327847,,7.33,0.021236,,3.87,0.63537,0.046585,,27.36,,,,100.06,3.61,,0.10481,3.18,,17.39
2017-08-31,4703.39,383.04,0.25563,1.3,71.06,0.022405,,0.842424,,33.16,378.32,140.41,0.337213,2.2,0.187783,16.38,17.3,,11.74,283.29,0.002672,,7.09,,1.11,38.09,,0.369852,0.172265,0.008333,1.56,0.006395,0.147028,,,5.94,,0.002064,26.36,0.334681,,7.28,0.019065,,3.64,0.611966,0.048105,,33.58,,,,98.48,3.59,,0.133323,3.18,,12.4
2017-09-01,4892.01,387.74,0.248479,1.3,86.04,0.023954,,0.807778,,32.01,393.35,141.2,0.33231,2.38,0.173036,21.94,18.26,,11.97,305.11,0.002441,,7.41,,1.29,41.35,,0.385751,0.147444,0.008824,1.59,0.005311,0.169329,,,5.74,,0.002543,28.59,0.378419,,7.25,0.025204,,4.06,1.55,0.047526,,33.34,,,,97.34,3.5,,0.075265,3.23,,11.31
2017-09-02,4578.77,348.98,0.226669,1.23,79.02,0.020837,,0.695547,,31.72,350.17,124.8,0.295884,1.99,0.140053,20.08,16.39,,10.8,254.03,0.002432,,6.72,,0.958489,36.33,,0.305877,0.126199,0.008397,1.34,0.004931,0.148976,,,5.23,,0.002226,24.24,0.330569,,6.34,0.02198,,3.75,1.87,0.041257,,28.55,,,,84.71,3.02,,0.060716,2.85,,9.2
2017-09-03,4582.96,347.48,0.228811,1.25,76.84,0.021296,,0.743968,,30.32,356.39,126.01,0.307264,1.58,0.112362,18.57,15.29,,10.57,260.09,0.002024,,7.08,,1.18,36.64,,0.287915,0.106528,0.008434,1.39,0.005725,0.14144,,,5.2,,0.002153,24.91,0.361347,,6.59,0.025323,,3.85,2.97,0.039323,,20.85,,,,91.5,2.75,,0.084183,2.84,,12.73
2017-09-04,4236.31,295.17,0.204968,0.850526,65.21,0.017625,,0.566472,,21.83,316.13,106.17,0.27322,1.05,0.056653,15.84,10.98,,8.78,218.34,0.002181,,5.86,,0.912464,32.27,,0.237356,0.060919,0.006659,1.17,0.005827,0.110996,,,4.66,,0.001786,21.81,0.301788,,5.77,0.019126,,3.62,1.85,0.029523,,9.03,,,,72.35,1.69,,0.035719,2.38,,9.71
2017-09-05,4376.53,312.99,0.215189,0.883708,71.29,0.018567,,0.613085,,22.8,327.23,118.82,0.286227,0.973716,0.057972,16.58,11.71,,10.98,226.88,0.001881,,6.08,,0.298899,34.08,,0.240646,0.049044,0.007344,1.34,0.006843,0.122084,,,4.98,,0.001908,22.94,0.345685,,6.03,0.019844,,3.92,1.21,0.031053,,9.03,,,,76.83,1.45,,0.037301,2.52,,9.84
2017-09-06,4597.12,334.34,0.226186,0.914359,80.11,0.020346,,0.741663,,21.36,347.17,121.63,0.301941,1.09,0.057143,19.02,11.4,,11.64,247.01,0.001947,,6.96,,0.560394,34.74,,0.254545,0.058112,0.008119,1.56,0.007867,0.16014,,,5.16,,0.002019,23.79,0.451712,,6.22,0.019357,,4.17,1.07,0.040333,,9.68,,,,88.75,2.39,,0.04446,2.69,,9.8
2017-09-07,4599.88,329.43,0.22364,0.977272,78.48,0.020096,,0.645758,,30.78,343.91,120.84,0.293376,1.37,0.067827,17.81,14.74,,12.87,247.31,0.002028,,7.48,,0.569701,33.93,,0.308967,0.045743,0.007636,1.56,0.007367,0.142661,,,4.98,,0.001927,23.79,0.402176,,6.17,0.018141,,3.93,1.52,0.037892,,19.4,,,,90.36,1.72,,0.059468,2.7,,10.41
2017-09-08,4228.75,296.5,0.211518,0.832764,67.79,0.017447,,0.540475,,24.86,333.21,118.04,0.268641,1.01,0.08155,15.2,13.5,,11.45,213.99,0.001979,,6.91,,0.431868,31.53,,0.259444,0.048414,0.006098,1.37,0.006869,0.110796,,,4.5,,0.001596,22.26,0.360461,,5.71,0.016374,,3.56,1.29,0.030796,,12.47,,,,78.25,1.54,,0.047308,2.44,,9.7
2017-09-09,4226.06,294.4,0.209995,0.791608,66.01,0.017095,,0.560809,,21.96,323.14,116.27,0.267264,0.989301,0.048002,14.89,13.32,,12.22,213.79,0.001708,,6.9,,0.429527,30.4,,0.257112,0.045487,0.005963,1.4,0.006945,0.111051,,,4.46,,0.001568,22.28,0.344498,,5.76,0.01628,,3.67,1.63,0.031109,,12.36,,,,94.0,1.16,,0.047639,2.4,,9.38
2017-09-10,4122.94,288.75,0.213031,0.739763,61.61,0.016269,,0.495607,,22.75,320.11,112.33,0.256975,0.942159,0.049022,13.66,12.78,,11.4,212.91,0.001757,,6.57,,0.384103,28.69,,0.24655,0.045212,0.005716,1.32,0.007962,0.101345,,,4.41,,0.001395,21.55,0.323035,,5.86,0.015318,,3.5,1.58,0.02941,,11.42,,,,79.64,1.32,,0.045183,2.31,,8.97
2017-09-11,4161.27,294.53,0.214441,0.730869,66.04,0.016993,,0.558273,,21.88,318.4,112.75,0.252026,1.03,0.05042,14.61,14.28,,11.33,208.77,0.001565,,6.7,,0.363583,29.01,,0.275226,0.045234,0.005858,1.23,0.007578,0.11317,,,4.35,,0.001463,20.92,0.299268,,5.6,0.017557,,3.29,2.12,0.028615,,11.83,,,,85.84,1.94,,0.044576,2.38,,8.73
2017-09-12,4130.81,291.46,0.209303,0.836077,64.23,0.016324,,0.591949,,20.97,325.97,111.89,0.249074,1.04,0.05042,14.44,13.51,,11.59,207.77,0.001767,,7.02,,0.433167,27.73,,0.255598,0.041766,0.005721,1.22,0.007003,0.120208,,,4.38,,0.00144,21.23,0.290404,,5.53,0.016239,,3.19,1.8,0.028436,,11.41,,,,78.0,1.53,,0.050735,2.32,,8.54
2017-09-13,3882.59,277.11,0.200778,0.728994,61.73,0.015328,,0.55682,0.001988,20.06,301.29,111.33,0.233825,0.937204,0.075553,14.11,11.94,,10.61,197.22,0.001772,,6.57,,0.368998,26.73,,0.223347,0.039484,0.005634,1.23,0.006433,0.113004,,,3.95,,0.001398,20.59,0.272215,,5.01,0.014735,,3.29,1.94,0.026371,,11.19,,,,74.36,1.57,,0.046747,2.12,,7.44
2017-09-14,3154.95,213.91,0.164167,0.603217,41.58,0.011038,,0.445019,0.001427,15.69,236.24,83.04,0.164254,0.678784,0.055356,9.13,7.6,,8.08,158.88,0.001544,,4.36,,0.299577,23.83,,0.17501,0.039367,0.003693,0.994543,0.0047,0.07638,,,3.09,,0.000854,15.76,0.206726,,3.78,0.011096,,2.64,1.56,0.01979,,6.46,,,,58.97,1.17,,0.041946,1.71,,5.58
2017-09-15,3637.52,250.46,0.181358,0.664289,48.21,0.012096,,0.48051,0.001801,18.74,284.36,99.85,0.211752,0.799709,0.063221,10.24,8.47,,9.95,181.06,0.001194,,5.58,,0.346622,29.7,,0.205293,0.044417,0.003731,1.14,0.005318,0.075739,,,3.78,,0.000865,18.31,0.247871,,4.62,0.012569,,3.01,1.73,0.021755,,6.01,,,,68.84,1.07,,0.054253,1.95,,7.44
2017-09-16,3625.04,246.52,0.179082,0.627565,48.26,0.011699,,0.487239,0.001831,20.76,298.86,95.29,0.207831,0.804198,0.075771,9.93,8.25,,9.93,172.46,0.001304,,5.56,,0.359813,30.89,,0.209666,0.045474,0.004298,1.12,0.005909,0.072316,,,3.76,,0.000867,17.67,0.243028,,4.39,0.012421,,2.79,1.73,0.021437,,5.57,,,,64.62,0.930694,,0.051594,1.98,,7.25
2017-09-17,3582.88,251.75,0.178393,0.648592,48.49,0.01121,,0.497046,0.00332,19.86,313.84,93.74,0.204067,0.789589,0.065584,10.02,8.27,,9.87,174.18,0.001259,,5.57,,0.343407,29.79,,0.207021,0.044561,0.004036,1.09,0.005924,0.071629,,,3.64,,0.000853,17.64,0.247016,,4.44,0.012202,,2.92,1.7,0.021799,,5.08,,,,65.8,0.946189,,0.047464,1.95,,7.03
2017-09-18,4065.2,293.5,0.189768,0.704878,55.53,0.013455,,0.606233,0.003263,21.22,333.0,100.57,0.248516,0.909202,0.067955,11.79,9.62,,10.98,193.16,0.001276,,6.74,,0.397115,30.94,,0.230369,0.050628,0.005259,1.22,0.006548,0.089771,,,4.34,,0.000947,19.02,0.282695,,5.37,0.01461,,3.33,1.81,0.029292,,6.46,,,,73.92,1.06,,0.048723,2.24,,8.63
2017-09-19,3924.97,282.8,0.184041,0.653363,52.84,0.011794,,0.565168,0.002291,19.94,324.26,97.72,0.237664,0.802425,0.056247,11.48,8.91,,9.92,188.3,0.001426,,6.2,,0.382359,32.4,,0.204615,0.048224,0.004583,1.09,0.00631,0.079411,,,4.16,,0.00089,18.46,0.261374,,4.85,0.013977,,2.93,1.52,0.024189,,5.82,,,,76.63,1.22,,0.04593,2.13,,9.2
2017-09-20,3905.95,283.74,0.182078,0.612827,51.73,0.012236,,0.566627,0.002647,19.75,342.43,95.57,0.231746,0.74789,0.068935,11.25,8.79,,9.11,187.86,0.001324,,6.06,,0.378479,36.07,,0.201347,0.046037,0.004523,1.12,0.006352,0.079108,,,4.07,,0.000862,18.5,0.271956,,4.75,0.014882,,2.95,1.29,0.023876,,5.45,,,,70.8,1.41,,0.044034,2.16,,8.45
2017-09-21,3631.04,258.58,0.171754,0.546153,46.61,0.0106,,0.500724,0.002079,17.45,330.05,86.24,0.210871,0.70214,0.064075,10.07,7.38,,8.12,175.65,0.001272,,5.39,,0.320064,31.98,,0.178186,0.060953,0.003971,1.01,0.005474,0.069107,,,3.64,,0.000755,17.13,0.243756,,4.03,0.012546,,2.47,1.26,0.021265,,5.02,,,,64.24,1.95,,0.038896,1.98,,7.28
2017-09-22,3630.7,264.31,0.17351,0.569846,48.09,0.010776,,0.50601,0.001951,18.69,346.58,88.17,0.210635,0.715893,0.064688,10.26,7.68,,8.65,195.84,0.001136,,5.75,,0.334637,31.13,,0.183742,0.069666,0.003836,1.01,0.005389,0.069211,,,3.77,,0.000772,17.01,0.241301,,3.93,0.012606,,2.6,1.49,0.021342,,4.96,,,,64.05,2.2,,0.045695,2.02,,7.36
2017-09-23,3792.4,286.17,0.177882,0.576697,49.27,0.011896,,0.541796,0.002346,20.18,350.79,91.85,0.222205,0.770965,0.069762,10.61,8.11,,9.03,204.21,0.001139,,5.98,,0.339844,37.54,,0.187938,0.073366,0.004736,1.08,0.005568,0.070597,,,3.97,,0.000954,18.0,0.257249,,4.23,0.013653,,2.84,1.77,0.022487,,5.27,,,,67.7,2.58,,0.05984,2.15,,7.99
2017-09-24,3682.84,282.48,0.175787,0.546274,47.62,0.011563,,0.521379,0.002246,19.79,331.85,89.5,0.216154,0.783268,0.084833,10.44,8.04,,8.66,205.63,0.001274,,5.75,,0.311695,33.72,,0.17738,0.107556,0.004814,1.07,0.005772,0.069554,,,3.97,,0.000892,17.84,0.247837,,3.97,0.013505,,2.46,1.81,0.021889,,5.16,,,,68.36,2.05,,0.05906,2.11,,7.81
2017-09-25,3926.07,292.33,0.181487,0.570774,51.58,0.012073,,0.556207,0.001777,26.02,345.09,93.64,0.232506,0.917059,0.097807,10.86,9.36,,10.0,230.77,0.001219,,6.15,,0.367468,34.96,,0.194848,0.10486,0.0048,1.11,0.006058,0.081056,,,4.23,,0.001141,18.81,0.259158,,4.25,0.01425,,2.58,2.2,0.023343,,6.02,,,,71.33,2.04,,0.058999,2.24,,8.62
2017-09-26,3892.35,287.44,0.186119,0.561128,51.55,0.012388,,0.515205,0.001738,26.38,339.1,93.13,0.228646,0.860747,0.09807,11.24,9.34,,9.76,231.47,0.001307,,6.13,,0.349306,33.46,,0.196489,0.100605,0.004835,1.09,0.006239,0.079328,,,4.79,,0.001151,18.82,0.258489,,4.39,0.014439,,2.63,3.0,0.027296,,6.0,,,,70.8,1.96,,0.058719,2.18,,8.98
2017-09-27,4200.67,306.47,0.203299,0.633043,56.28,0.014378,,0.551005,0.002561,31.79,346.43,101.04,0.243301,1.14,0.148762,12.65,9.9,,10.34,285.36,0.001293,,6.32,,0.36827,36.1,,0.232705,0.103423,0.00547,1.22,0.006354,0.088603,,,5.17,,0.001173,20.98,0.27669,,4.77,0.015729,,2.46,3.99,0.029112,,5.94,,,,75.29,2.41,,0.06412,2.33,,10.14
2017-09-28,4174.73,299.15,0.196131,0.815693,54.09,0.013863,,0.595896,0.002906,29.76,338.25,97.23,0.238268,1.38,0.136886,12.73,9.93,,10.49,310.6,0.00145,,5.99,,0.366961,34.66,,0.216788,0.104185,0.00511,1.43,0.006504,0.087078,,,4.78,,0.00108,22.23,0.272749,,4.79,0.015098,,2.46,6.21,0.028793,,6.69,,,,78.19,2.32,,0.081743,2.32,,9.57
2017-09-29,4163.07,291.47,0.193606,0.717272,52.62,0.013204,,0.584418,0.001983,28.64,327.7,94.5,0.237538,1.27,0.151748,12.52,9.77,,9.75,290.12,0.001429,,5.7,,0.360794,34.14,,0.21052,0.109507,0.004949,1.64,0.006799,0.082354,,,4.93,,0.001082,20.64,0.261972,,4.47,0.014781,,2.3,5.53,0.027514,,6.5,,,,78.71,2.32,,0.090112,2.28,4.34,7.92
2017-09-30,4338.71,301.46,0.197529,0.721609,55.14,0.013858,,0.620822,0.002261,34.21,327.14,95.76,0.235162,1.28,0.161556,12.98,11.59,,10.12,277.53,0.001397,,5.82,,0.344498,34.58,,0.217415,0.106659,0.00492,1.47,0.006948,0.085699,,,5.04,,0.001145,21.19,0.264662,,4.44,0.015719,,2.33,5.4,0.030619,,8.4,,,,79.88,2.52,,0.12327,2.32,5.68,8.53
2017-10-01,4403.74,302.34,0.206532,0.70776,54.54,0.013688,0.024969,0.610183,0.001848,35.72,315.8,93.22,0.24618,1.53,0.174829,12.74,12.34,,9.82,263.94,0.001392,,5.51,,0.350917,33.1,,0.21514,0.109201,0.004901,1.41,0.00721,0.081689,,,4.97,,0.001084,20.66,0.258588,,4.13,0.017995,,2.44,7.42,0.031567,,7.9,,,,79.98,2.43,,0.177186,2.34,7.28,8.14
2017-10-02,4409.32,297.48,0.202676,0.654973,53.38,0.012962,0.025932,0.575398,0.002803,36.74,308.69,91.54,0.231441,1.96,0.298296,12.44,11.88,,9.2,257.6,0.001409,,5.42,,0.361038,34.21,,0.201903,0.101931,0.005134,1.31,0.00726,0.078187,,,4.85,,0.001085,19.37,0.255418,,3.91,0.016084,,2.48,8.37,0.029902,,7.21,,,,76.92,2.42,,0.156927,2.21,6.53,7.54
2017-10-03,4317.48,292.46,0.203318,0.63123,52.35,0.012403,0.020816,0.561712,0.002447,33.61,296.24,92.96,0.22274,1.82,0.384378,12.41,12.12,,9.24,252.94,0.001317,,5.7,,0.365593,31.66,,0.194812,0.101226,0.004832,1.23,0.006685,0.061949,,,4.73,,0.001108,19.44,0.245505,,3.81,0.013948,,2.37,7.79,0.027222,,6.08,,,,71.95,2.26,,0.164115,2.16,5.41,7.4
2017-10-04,4229.36,292.66,0.214774,0.601539,51.4,0.011851,0.021931,0.546982,0.00325,31.16,305.46,90.41,0.218456,1.6,0.303379,11.97,11.63,,8.66,237.91,0.001266,,5.53,,0.354188,30.78,,0.184051,0.098774,0.004751,1.18,0.006353,0.053455,,,4.91,,0.001024,18.99,0.245785,,3.64,0.013521,,2.34,7.42,0.027554,,6.12,,,,69.23,2.11,,0.203048,2.21,4.24,7.23
2017-10-05,4328.41,295.86,0.237016,0.606157,51.67,0.014576,0.021489,0.540915,0.00332,32.28,305.4,91.86,0.211072,1.68,0.334141,11.95,11.86,,8.8,254.82,0.001261,,5.41,,0.367259,30.34,,0.179249,0.095917,0.004626,1.17,0.006261,0.059119,,,4.97,,0.001001,19.02,0.230674,,3.56,0.013397,,2.83,6.83,0.027321,,6.89,,,,68.82,2.03,,0.228429,2.18,4.19,7.17
2017-10-06,4370.81,308.59,0.234039,0.599844,52.12,0.018403,0.018539,0.503448,0.002996,33.52,306.88,91.19,0.211324,1.58,0.305081,12.34,11.69,,8.66,257.61,0.001259,,5.34,,0.392858,30.51,,0.199481,0.095975,0.004635,1.21,0.006633,0.060176,,0.200603,4.97,,0.001056,19.61,0.233535,,3.69,0.013681,,2.74,6.73,0.028313,,7.05,,,,71.16,2.06,,0.252989,2.28,4.05,7.2
2017-10-07,4426.89,311.12,0.23861,0.588553,52.58,0.020959,0.020941,0.538529,0.002459,36.14,310.49,91.7,0.212189,1.58,0.306751,12.28,11.94,,8.54,253.98,0.001286,,5.19,,0.394004,29.88,,0.187759,0.08874,0.004606,1.22,0.006411,0.057954,,0.254083,5.02,,0.001066,20.13,0.221711,,3.92,0.013408,,2.49,7.98,0.027238,,7.14,,,,77.61,2.13,,0.217856,2.32,3.33,7.5
2017-10-08,4610.48,308.61,0.279944,0.604501,53.14,0.018598,0.020477,0.500032,0.00253,32.07,302.48,89.77,0.194807,1.22,0.255845,12.12,11.14,,7.7,241.06,0.001301,,4.66,,0.385719,27.22,,0.184632,0.079839,0.004163,1.12,0.005322,0.053516,,0.293584,4.44,,0.001056,19.12,0.196629,,3.51,0.011849,,2.57,6.91,0.024731,,7.17,,,,73.68,1.84,,0.181748,2.26,3.47,6.84
2017-10-09,4772.02,297.39,0.251825,0.557142,50.16,0.017601,0.022114,0.469438,0.002181,29.1,283.67,85.49,0.194931,1.4,0.275482,11.5,12.07,,7.5,229.49,0.001291,,4.7,,0.340874,26.59,,0.186208,0.079878,0.00421,1.06,0.00569,0.04389,,0.251778,4.13,,0.000991,17.81,0.193398,,3.35,0.011199,,2.71,6.23,0.02297,,7.57,,,,70.71,1.82,,0.162307,2.2,3.07,8.2
2017-10-10,4781.99,299.87,0.260733,0.555214,50.72,0.018953,0.021531,0.477576,0.002225,29.31,291.27,86.82,0.209909,1.39,0.263492,11.54,12.08,,8.09,235.66,0.001342,,4.92,,0.343336,27.84,,0.197963,0.06642,0.004212,1.03,0.005538,0.048051,,0.198189,4.12,,0.001036,18.77,0.221501,,3.4,0.011875,,3.09,7.12,0.023348,,9.64,,,,66.8,1.52,,0.161953,2.17,3.32,8.37
2017-10-11,4826.48,303.46,0.264439,0.610223,50.89,0.01945,0.02252,0.481464,0.00247,29.96,298.4,87.42,0.214811,1.43,0.23587,11.49,12.13,,9.26,236.13,0.001335,,5.36,,0.347905,27.84,,0.202379,0.07747,0.004701,1.1,0.005643,0.049041,,0.20239,4.18,,0.001046,18.61,0.233593,,3.51,0.011475,,3.13,6.75,0.026457,,9.94,,,,73.42,1.94,,0.189545,2.2,3.83,8.02
2017-10-12,5446.91,304.14,0.248414,0.591723,60.11,0.017784,0.026252,0.412417,0.002345,28.18,291.91,87.09,0.206147,1.34,0.221142,11.96,11.29,,8.2,227.0,0.001455,,4.98,,0.337678,28.86,,0.185752,0.082269,0.004474,1.04,0.005163,0.049118,,0.215374,3.69,,0.001062,18.23,0.213099,,3.12,0.010201,,3.14,5.76,0.026112,,9.81,,,,67.55,1.85,,0.176854,2.2,3.59,7.38
2017-10-13,5647.21,338.76,0.260489,0.58397,59.43,0.01796,0.033641,0.441595,0.002113,29.35,310.38,95.13,0.211569,1.44,0.201706,12.18,11.25,,8.3,240.05,0.001423,,4.9,,0.310773,27.59,,0.199728,0.082699,0.004265,1.03,0.005251,0.053578,,0.187757,3.97,,0.001066,18.38,0.211183,,3.14,0.010034,,3.11,5.69,0.024997,,10.58,,,,74.4,1.71,,0.175273,2.42,3.26,7.36
2017-10-14,5831.79,339.63,0.25732,0.582836,63.95,0.017522,0.032465,0.457837,0.002394,27.8,316.69,100.23,0.210581,1.54,0.235085,12.26,10.63,,8.03,240.89,0.001413,,4.79,,0.310579,28.15,,0.196873,0.097063,0.004138,1.06,0.005141,0.051105,,0.219511,4.0,,0.00111,18.95,0.208379,,2.85,0.009346,,3.11,5.89,0.026617,,12.29,,,,71.42,1.69,,0.176612,2.39,2.95,7.45
2017-10-15,5678.19,336.6,0.263983,0.571914,65.47,0.018925,0.030049,0.438429,0.002286,27.73,309.51,94.87,0.2073,1.56,0.222695,11.95,10.44,,7.97,232.63,0.001451,,4.91,,0.315538,27.75,,0.197635,0.097465,0.004155,1.08,0.005463,0.050607,,0.187177,3.8,,0.001106,18.66,0.203874,,3.01,0.00922,,3.36,5.96,0.029382,,11.65,,,,65.56,1.67,,0.167337,2.34,2.96,7.51
2017-10-16,5725.59,333.38,0.256232,0.561856,64.62,0.036865,0.028948,0.450655,0.002156,28.53,302.21,95.9,0.223181,1.44,0.223623,11.89,11.49,,7.85,233.01,0.00141,,4.96,,0.356765,27.23,,0.200841,0.098831,0.004302,1.05,0.005153,0.056209,,0.180354,4.02,,0.001164,19.09,0.211233,,2.98,0.010459,,3.26,6.24,0.028829,,11.18,,,,71.09,1.79,,0.162666,2.33,3.43,9.62
2017-10-17,5605.51,317.08,0.232064,0.552144,59.48,0.045842,0.027217,0.468463,0.001944,31.4,299.88,91.28,0.218207,1.39,0.23373,11.92,12.05,,7.99,231.28,0.001452,,5.1,,0.385547,28.85,,0.221232,0.094206,0.004419,1.06,0.004905,0.055195,,0.186829,3.92,,0.001067,18.7,0.219275,,3.06,0.010192,,3.05,6.1,0.027146,,10.64,,,,70.45,1.79,,0.158198,2.19,3.05,9.2
2017-10-18,5590.69,314.32,0.21852,0.546006,60.73,0.035133,0.026691,0.454575,0.002095,29.67,297.26,89.54,0.220316,1.33,0.293542,11.53,11.49,,7.84,229.3,0.001399,,5.14,,0.327058,27.4,,0.219384,0.09354,0.004245,1.07,0.005028,0.056197,,0.172896,4.04,,0.001047,18.34,0.217408,,3.22,0.010414,,3.16,6.84,0.028819,0.625569,10.12,,,,70.52,1.78,,0.162038,2.14,2.96,8.3
2017-10-19,5708.52,308.09,0.21515,0.566708,59.74,0.031195,0.027032,0.433388,0.001915,28.66,295.47,88.62,0.220531,1.28,0.298278,11.34,12.07,,7.92,230.07,0.001404,,4.98,,0.323944,26.97,,0.22567,0.088265,0.004019,1.09,0.004905,0.052308,,0.16999,3.89,,0.001064,18.15,0.254141,,3.09,0.00978,,3.16,7.1,0.027402,0.773419,10.65,,,,64.58,1.77,,0.180417,2.1,2.98,7.67
2017-10-20,6011.45,304.01,0.210549,0.540684,60.33,0.026756,0.03063,0.401913,0.001942,27.75,289.19,90.54,0.215947,1.24,0.250629,11.22,11.3,,7.31,222.52,0.001464,,4.93,,0.307418,24.82,,0.211546,0.088095,0.003794,1.02,0.004459,0.049977,,0.169711,3.66,,0.00105,17.56,0.221913,,2.96,0.009388,,3.01,6.1,0.026795,0.587602,10.87,,,,64.55,1.82,,0.175322,2.05,2.76,7.67
2017-10-21,6031.6,300.19,0.211016,0.526792,58.2,0.036429,0.028436,0.393045,0.002298,27.13,277.86,88.12,0.212676,1.25,0.249945,10.92,10.91,,7.37,212.46,0.001511,,4.71,,0.296738,24.79,,0.203438,0.081448,0.003667,0.974472,0.004749,0.054017,,0.164426,3.58,,0.001007,16.84,0.204678,,3.02,0.008594,,3.05,6.95,0.025799,0.569156,10.69,,,,62.99,1.65,,0.161937,2.02,2.53,7.8
2017-10-22,6008.42,295.45,0.204177,0.51797,56.81,0.031269,0.027729,0.392542,0.002583,28.79,275.7,86.58,0.211949,1.21,0.246779,10.83,10.63,,7.67,213.73,0.00149,,4.74,,0.291219,26.1,,0.204589,0.078632,0.003745,0.974535,0.004736,0.052607,,0.161753,3.58,,0.001023,16.85,0.201134,,3.15,0.008805,,2.85,6.96,0.025774,0.591343,10.46,,,,62.25,1.7,,0.156615,1.99,3.47,8.56
2017-10-23,5930.32,286.95,0.196928,0.493225,54.92,0.033832,0.025454,0.386487,0.002428,27.51,284.23,85.21,0.199053,1.18,0.237541,10.28,9.96,,7.61,206.52,0.001492,,4.71,,0.264751,23.48,500.13,0.190887,0.076476,0.00349,0.926321,0.004639,0.049859,,0.134983,3.67,,0.001016,16.29,0.19286,,3.38,0.008417,,3.12,6.81,0.025327,1.21,9.97,,,,58.84,1.65,,0.15261,1.88,3.07,7.83
2017-10-24,5526.64,298.33,0.206644,0.514935,55.96,0.036649,0.027193,0.453682,0.002632,30.15,293.2,88.4,0.212616,1.25,0.243873,10.6,10.76,,8.13,216.04,0.001323,,5.53,,0.235855,27.59,142.92,0.202004,0.074579,0.003971,0.993993,0.005794,0.053069,,0.142694,3.76,,0.001092,17.66,0.199057,,4.0,0.009411,,3.26,8.14,0.026817,0.606494,10.07,,,,59.85,1.63,0.724746,0.154866,1.97,3.05,8.13
2017-10-25,5750.8,297.93,0.204604,0.504073,56.49,0.035004,0.027527,0.443448,0.003033,28.54,289.14,88.13,0.206495,1.25,0.227684,10.63,10.65,,7.62,217.69,0.001392,,5.2,,0.247924,35.0,137.09,0.198329,0.072968,0.003874,0.998517,0.005393,0.05229,,0.147206,3.7,,0.001056,17.94,0.202158,,4.92,0.00932,,4.09,7.41,0.028362,0.59796,10.21,,,,63.72,1.71,0.860783,0.146606,1.99,3.29,7.93
2017-10-26,5904.83,296.53,0.203628,0.518944,55.74,0.034546,0.027132,0.417107,0.002841,28.33,286.13,88.58,0.199005,1.21,0.217957,10.5,10.57,,7.65,233.67,0.001396,,5.18,,0.233935,30.22,136.23,0.196484,0.07312,0.003767,0.963551,0.005183,0.052257,,0.165692,3.62,,0.001051,17.9,0.194259,,4.39,0.008977,,3.6,6.88,0.029673,0.660869,9.78,,,,60.0,1.79,0.814167,0.139382,1.94,3.04,7.9
2017-10-27,5780.9,297.42,0.202785,0.522118,55.33,0.034236,0.026382,0.423355,0.003051,28.76,280.48,86.75,0.19794,1.17,0.206411,10.38,10.3,,7.46,244.52,0.001342,0.497052,4.96,,0.220159,29.72,120.66,0.191698,0.084648,0.003909,0.989806,0.005345,0.052926,,0.136437,3.54,,0.001052,17.54,0.20472,,4.4,0.009309,,3.74,6.68,0.033832,0.552044,9.43,,,,59.45,1.73,0.894017,0.147354,1.92,2.92,7.45
2017-10-28,5753.09,296.3,0.201835,0.536368,54.69,0.031038,0.025866,0.395483,0.002999,27.35,275.69,86.31,0.197236,1.15,0.191099,10.55,10.21,,7.18,231.07,0.001334,0.477654,4.68,,0.245165,30.96,115.82,0.193665,0.078606,0.003774,0.941843,0.005275,0.051667,,0.15919,3.46,,0.001037,17.27,0.197054,,4.29,0.00909,,3.37,6.56,0.036815,0.565778,9.31,,,,59.35,1.73,0.95063,0.147218,1.91,2.85,8.17
2017-10-29,6153.85,305.09,0.202785,0.665881,57.11,0.030331,0.028607,0.40372,0.002956,27.76,283.93,88.65,0.201337,1.24,0.206581,10.86,10.42,,7.3,234.33,0.001322,0.455864,4.88,,0.270058,29.35,139.18,0.194289,0.081642,0.003778,0.972884,0.005262,0.054771,,0.164076,3.54,,0.001173,17.7,0.189639,,4.04,0.009126,,3.34,6.97,0.037485,0.608042,9.65,,,,62.39,1.78,0.919535,0.150732,1.96,2.97,8.83
